ID,GlobalID,X,Y,Biogeoclimatic_Unit,Subzone,Site_Physiog,Site_Realm,Site_Group,Site_Class,Site_Association,Ignore,Site.Serie,Site_Series_Map_Unit,Site_Var_Phase_Map_Unit,F_Site_Series_NF_Class,Site_Group_2,Site_Series_Map_Unit_2,Site_Class_2,Transition,Structural_Stage_Modifier,Site_Modifier,Soil_Moisture_Regime,Soil_Nutrient_Regime,Site_Disturbance__s_,Comment__max_255_characters,Date,General_Location,Random_Point_ID,Non_GNSS_point,Accuracy__m_,Crew,Experience,Certainty,Air_Interp,StudyArea,Canyon_Cr,MAP_LABEL
542,5da7b9e5-73b3-4654-8b9c-37946142e29c,957025.2172,1081889.336,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,4,,,,7/18/2018 8:50:00 PM,Deception trail,NA,N,10,WHM,1,2,NA,Deception,NA,ESSFmc
170,7e429a26-7378-48ac-a71b-d15b80ac5641,957029.5619,1061033.411,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,,,,,26/06/2018 17:34,Hidden lake FSR,NA,,10,"WH,BJR",1,2,NA,Deception,NA,ESSFmc
386,e921ebbd-e18c-446d-b8f8-14988b5fdc6f,957035.8344,1085568.021,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,,,NA,1,Null,,3,C,,,11/07/2018 21:02,Deception Lake drop 5,NA,,10,PRD,1,2,NA,Deception,NA,ESSFmc
246,d63ed401-7aa2-4731-b6f3-c2ed47d1e0c8,957038.5028,1085451.729,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,ESSFmc_04,NA,3,Null,,4,C,,"SMR 4(3)
Definitely not woodland yet, although just inside mcw line. Tall trees!",11/07/2018 20:44,Deception Lake drop 5,60,,10,PRD,1,3,NA,Deception,NA,ESSFmcw
443,8a3d24f2-58cc-4441-8ac8-822a7b9e9e4e,957039.0205,1085470.505,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,,,NA,1,Null,,3,C,,,11/07/2018 20:52,Deception Lake drop 5,52,,10,PRD,1,2,NA,Deception,NA,ESSFmcw
147,00afb29d-44cb-431e-976c-d87b401d7404,957051.6574,1081876.244,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,4,,,Some rich indicators,7/18/2018 8:49:00 PM,Deception trail,NA,N,10,WHM,1,2,NA,Deception,NA,ESSFmc
121,678179a3-f405-4130-b6da-5a7cf9c84bd8,957054.761,1081701.488,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,,,,,7/18/2018 8:57:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
117,b3524b7e-54e9-4ed0-aea1-bf90b854f8f6,957059.6212,1081623.6,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,,,,,7/18/2018 9:13:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
520,4791b707-910a-4b78-ab47-d80b2fdc27c2,957059.8344,1081769.33,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,7/18/2018 8:47:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
413,2e3f5f68-ce4e-4b3a-8143-7e2f2c7a4ebd,957080.7633,1060916.471,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,,,NA,1,Null,,,,,04 concept questionable ,26/06/2018 17:25,Hidden lake FSR,NA,,10,"WH,BJR",1,3,NA,Deception,NA,ESSFmc
120,95fb6ad8-7eda-4ef0-9ec6-9f800c27ca53,957089.6479,1081701.053,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,,,,,7/18/2018 9:00:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
521,36202f0a-f295-4a2a-816e-c692af32c082,957096.3834,1081750.368,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,7/18/2018 8:46:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
91,dbea093c-3f29-403e-a0f3-cf5cc8298116,957100.3432,1086793.974,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 23:07,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
517,bb8cb770-53a5-471a-9cbf-c7ddead0210b,957103.2039,1081607.122,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,7/18/2018 9:16:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
169,4a2dcc1d-6a81-4d20-a763-befc6a283892,957104.1047,1060861.282,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,,,,,26/06/2018 17:21,Hidden lake FSR,NA,,10,"WH,BJR",1,2,NA,Deception,NA,ESSFmc
224,90cafab7-3571-4d37-a53c-cfcfd429196a,957109.1295,1081793.303,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,4,,,Some richer indicators,7/18/2018 8:29:00 PM,Deception-Dome trail,NA,N,10,WHM,1,2,NA,Deception,NA,ESSFmcw
514,7eac30aa-4677-490d-a1ac-2b8341a1d6cf,957120.4945,1081541.248,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,7/18/2018 9:24:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
516,080b6898-f540-40a1-ad52-cf3514de3265,957125.2231,1081599.867,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,7/18/2018 9:19:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
90,10bde1b6-1d2d-4f96-ad27-ccdcd3c96023,957151.7968,1086990.609,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 22:58,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
354,347bf4b5-33f3-4177-94c5-1b67097eddf5,957165.8787,1086256.591,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,11/07/2018 23:34,Deception Woodland and essf drop,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
515,c2cff89b-dde0-4c9b-82f1-7ea210bc708a,957169.7299,1081580.492,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,7/18/2018 9:22:00 PM,Deception trail,NA,N,10,HPG,1,2,NA,Deception,NA,ESSFmc
83,ed9cf14e-edf7-4fed-a27e-06522a3f7278,957175.2627,1086195.415,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:36,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
82,a715a292-1e2a-47a7-aed3-74ffccd84911,957188.4421,1086135.133,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:34,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
84,1efa6371-d9f9-4129-a4ff-acf2c92177f3,957188.5739,1086281.245,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:40,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
89,234b30d8-a168-473a-9cce-f188fe28ed8b,957192.4739,1087012.415,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 22:57,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
81,c0e8b035-f03c-487c-9a98-56e5e3d35495,957196.0455,1086081.765,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:30,Dome Mntn Drop 5,NA,Y,10,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
86,996b2943-432f-4d4f-b247-901ef14ae985,957221.4251,1086395.498,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:44,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
85,8cbb66b5-e9ae-4a52-8155-dc40d02d3ec6,957221.8112,1086333.595,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:42,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
353,af009b71-b515-412f-b60a-8665447160f2,957236.5631,1086209.207,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,4,C,,,11/07/2018 23:32,Deception Woodland and essf drop,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
88,fe5336bd-884a-43db-81a5-290a64b36f9a,957246.2714,1087037.434,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 22:55,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
80,8f610a2d-5964-4044-a069-dca38849f2e6,957247.7038,1086004.485,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:22,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
557,fd37352c-04d9-4485-a13c-e267df253a84,957257.9909,1060697.178,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,,,,,26/06/2018 19:34,Hidden lake FSR,NA,,10,"WH,BJR",1,2,NA,Deception,NA,ESSFmc
87,9dcf5e1a-6ace-4f4a-ae8c-00e4fea8ce49,957265.4699,1087035.302,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 22:53,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
79,21576617-ee14-498b-82f7-3c5aed2decd7,957270.5587,1085920.458,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:17,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
38,291e6af5-7661-416a-a848-24d79ea04ee3,957277.226,1086145.542,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,,11/07/2018 23:27,Deception Woodland and essf drop,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
35,2a85e6a7-831b-47c5-bb9d-89889f42eb71,957296.4215,1085804.671,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,Doesn’t fit 01 description too well,11/07/2018 23:01,Deception Woodland and essf drop,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
78,8970ee85-79e7-45f0-b84f-a9d0c8b96ff0,957297.542,1085865.164,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,,11/07/2018 21:15,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
37,4f7b454b-5387-4d6a-8507-660b7ad8d47c,957320.9224,1086104.738,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,,11/07/2018 23:23,Deception Woodland and essf drop,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
36,8a0955f7-f105-4f54-bce6-7a40678e18eb,957341.4697,1085989.501,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,,11/07/2018 23:13,Deception Woodland and essf drop,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
77,fa3ca1b9-a28c-47c9-bcbb-4e52cc42913c,957456.9699,1085637.373,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,,,NA,1,Null,,unknown,unknown,,On transition ,11/07/2018 21:05,Dome Mntn Drop 5,NA,Y,5,"WH,KSD",1,2,NA,Deception,NA,ESSFmc
496,a0059feb-53d8-48d4-9550-2c1aa992d4a6,957799.5903,1071251.139,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,,12/07/2018 19:47,essf drop 1 pen heli day 3,58,,10,EBL,1,1,NA,Deception,NA,ESSFmc
466,19b57976-2939-4d8d-8d58-978d4dc495b4,957818.8167,1071294.871,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,Linear feature heracleum thalictrum meadow with few widespread picea in it... similar to shep can type but no shep can,12/07/2018 19:42,essf drop 1 pen heli day 3,NA,,10,EBL,1,4,NA,Deception,NA,ESSFmc
467,72bd4f32-dc2a-4025-96fb-194f3a8c8db9,957830.5943,1071228.804,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,,12/07/2018 19:57,essf drop 1 pen heli day 3,NA,,10,EBL,1,1,NA,Deception,NA,ESSFmc
498,39237e3c-4bbf-4dcf-a521-4e67e99d7827,957848.7115,1071329.478,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,Pretty good 05 but lots of purple pea vine,12/07/2018 19:38,essf drop 1 pen heli day 3,78,,10,EBL,1,2,NA,Deception,NA,ESSFmc
480,9b0893f2-bdcc-4874-afcd-f3056290ff23,957884.1358,1071183.473,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,More purple peavine here than thimble berry,12/07/2018 20:00,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
227,0c4c9ed3-1f69-46cf-9433-ca2df218dd43,957885.6958,1071332.789,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,ESSFmc_06,NA,3,Null,,4,D,,Seems like there should be oakfern but nada. Lots veratrum ,12/07/2018 19:35,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
43,0de2a81e-cece-471e-9536-8cdf04182fa2,957901.2155,1071625.048,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,,12/07/2018 19:06,essf drop 1 pen heli day 3,NA,,10,EBL,1,1,NA,Deception,NA,ESSFmc
372,943b1427-f94b-4ab9-80a3-2dba8e453b37,957901.8785,1071597.149,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 19:08,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
481,2d7033ac-ee51-4008-a3c7-bcc89a4289b1,957916.4465,1071147.05,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,,12/07/2018 20:02,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
465,baa1f980-2e69-4abd-806f-834c4290114b,957921.4415,1071443.271,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,Shep can veratrum type widespread picea,12/07/2018 19:28,essf drop 1 pen heli day 3,NA,,10,EBL,1,4,NA,Deception,NA,ESSFmc
371,84fcf6d6-66b9-416e-a85e-573df1f88abb,957925.5773,1071676.441,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 19:03,essf drop 1 pen heli day 3,NA,,10,EBL,1,1,NA,Deception,NA,ESSFmc
485,423b3a76-ece4-4508-ae3b-604f0628b765,957929.3241,1072330.563,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,,,NA,1,Null,,4,D,,,12/07/2018 20:48,Deception Lake drop 1 day 3,9,,10,PRD,1,1,NA,Deception,NA,ESSFmc
45,af3aae40-0739-4d57-b2c6-0b258e6c5a04,957935.6778,1071530.475,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,,12/07/2018 19:21,essf drop 1 pen heli day 3,NA,,10,EBL,1,1,NA,Deception,NA,ESSFmc
236,7a617fdb-e814-473a-8ce6-f697a6e849f3,957939.262,1071581.861,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,ESSFmc_06,NA,3,Null,,4,D,,Looks slightly richer than mesic but no oakfern around ... some thimble bray in vacinity,12/07/2018 19:12,essf drop 1 pen heli day 3,62,,10,EBL,1,2,NA,Deception,NA,ESSFmc
464,dec4f341-1b52-48a9-8583-887421067f8a,957943.2529,1071509.174,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,Veratrum purple leaving community on s facing open slope with Pl and Sx...looks like Lowe elevation forest,12/07/2018 19:23,essf drop 1 pen heli day 3,NA,,10,EBL,1,4,NA,Deception,NA,ESSFmc
373,a0dd9074-3767-4ae7-ab38-6c706b6aa529,957944.104,1071498.842,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 19:26,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
482,7da56428-be45-4592-9961-482349e29741,957948.2164,1071114.764,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/05,ESSFmc_05,ESSFmc_05,ESSFmc_05,Fo,,NA,1,Null,,4,D,,Shepherdia mixed in with thimble berry ,12/07/2018 20:03,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
234,9f9a7e3c-e8dd-41de-a685-bd5fab2437e2,957956.5837,1072309.912,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,ESSFmc_06,NA,3,Null,,4,C,,Same again 01/06 hellabore but no oakfern,12/07/2018 20:51,Deception Lake drop 1 day 3,NA,,10,PRD,1,2,NA,Deception,NA,ESSFmc
370,2bd7a81b-8f1f-4962-8493-2d4caae44a9d,957963.4949,1071728.206,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,t,,3,C,,Pine overstory with dense Bl regen in understory ,12/07/2018 19:00,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
46,935407f5-f89c-4cab-ae9e-040ac042107c,957963.6733,1071105.953,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,Some humps of mesic on this receiving slope ,12/07/2018 20:05,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
383,3870fca0-df6f-4121-bcff-bb87ecdf144c,957988.8872,1071750.441,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,B,,,12/07/2018 18:55,essf drop 1 pen heli day 3,13,,10,EBL,1,2,NA,Deception,NA,ESSFmc
369,00345026-8b81-4732-95cd-edc89dee7aa6,958021.4981,1071794.499,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 18:35,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
233,12f66e58-6369-4d2a-875a-b52984122898,958026.5247,1072352.804,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,ESSFmc_06,NA,3,Null,,4,C,,01/06 same again,12/07/2018 20:36,Deception Lake drop 1 day 3,NA,,10,PRD,1,2,NA,Deception,NA,ESSFmc
47,451fc2d7-3cbe-4bdd-b721-b66d77b7247a,958034.0506,1071076.746,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,C,,,12/07/2018 20:08,essf drop 1 pen heli day 3,NA,,10,EBL,1,1,NA,Deception,NA,ESSFmc
392,445cb4a5-c065-4f66-a4c5-85f7cd3fa0b5,958036.5005,1072225.995,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,,,NA,1,Null,,3,C,,,12/07/2018 21:01,Deception Lake drop 1 day 3,NA,,10,PRD,1,2,NA,Deception,NA,ESSFmc
368,81638113-feca-4264-957c-a029b5199965,958037.0484,1071840.12,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 18:33,essf drop 1 pen heli day 3,NA,,10,EBL,1,2,NA,Deception,NA,ESSFmc
232,c94a22ae-d660-475b-8d42-6de721355204,958059.6375,1072370.749,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,ESSFmc_06,NA,3,Null,,4,D,,Same 01 06 - 01 w hellebore and no oakfern ,12/07/2018 20:31,Deception Lake drop 1 day 3,NA,,10,PRD,1,2,NA,Deception,NA,ESSFmc
67,3f323ad4-d487-4d94-80e9-f3e75d3f069c,958070.4339,1071071.225,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/01,ESSFmc_01,ESSFmc_01,ESSFmc_01,Fo,,NA,1,Null,,4,D,,,12/07/2018 20:12,essf drop 1 pen heli day 3,53,,10,EBL,1,1,NA,Deception,NA,ESSFmc
396,6b55d27c-632e-4d35-ad9a-e899c47254c3,958079.9137,1071870.112,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 18:30,essf drop 1 pen heli day 3,90,,10,EBL,1,1,NA,Deception,NA,ESSFmc
374,456d7e51-5c9c-4afa-a2e0-68add0564c7a,958085.3433,1071060.958,ESSFmc,ESSFmc,Forest,Terrestrial,Fo,FoM,,,ESSFmc/04,ESSFmc_04,ESSFmc_04,ESSFmc_04,Fo,,NA,1,Null,,3,C,,,12/07/2018 20:17,essf drop 1 pen heli day 3,NA,,10,EBL,1,1,NA,Deception,NA,ESSFmc
